status,price,brand,model,generation,title,type,link,condition,seller notes
sell,1003.99,dell,r740,,"dell poweredge r740 16xsff 2u configurable server: 2x xeon 12-core, 512gb, h730p",server,https://www.ebay.co.uk/itm/125940482326?hash=item1d52a34116%3ag%3a77yaaoswlilmmn3v&itmprp=enc%3aaqajaaaa8oplxajfru0vazxtptrhz6dqg9ikkvuj9xbcwqncvqaaz%2bql9%2fmhqclcpq7ebrxup4c0fji0klbgzcrksa8cpokzihg6ws0gmo1acuh%2bvrn1nuv0ft7sc6sutsiixnjxdny8%2bc63pheyryhgqju58qwzhj0u0o49dc3nxsq388vfcjtevjnr3wl68chg8d039ke9dqi37r5nou2m%2fvrdinmg6oaxmsprdutrp0ziyt5tpnplqsleu5jedisurlcjfrm%2fr%2fvh9cqpbbc9lq0d3qogq0oq7lrzzs3vtagh00aq0xnukvf7jbllmsrc663ykw%3d%3d%7ctkp%3abk9sr56yrcwgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,excellent - refurbished,“supplied with 3-year warranty ‚äì we can ship tax-free to eu-vat registered customers. fully tested ... 
scrap,186.0,dell,poweredge r730,,dell poweredge r730xd cto rack server  - per730xd ent 0ctrl 24sff,not available,https://www.ebay.co.uk/itm/225983327394?hash=item349da7eca2%3ag%3aphkaaoswl2llusrm&itmprp=enc%3aaqajaaaa8ijlcnv5h6nw6sg%2f5ome60se%2f5ofzlxe4mqhj3g3v2ewaep%2flwlnbrmzfoc0ln%2bhsdpuzrz2s7xw1djvdg0wgab9sgrsvi8ojwp1jjvlb1jov%2bo8pzqsundfrlpitekom1frtes4udt37a3q0ef4q619dp%2faotyd%2f2bhpnav3dl88d4sowhuugpafjvszjeeae%2b2s3mm2oq9cgdxubgsg87morhtnmdfnnznkcvtu65dqkzvgaro0im9p9i5eqo5gsjod9ztveas146s9we9di8n3wpfly5avsctmy2oyg%2bcief%2flixjp3ud1o%2fnpz9l0w%3d%3d%7ctkp%3abk9sr56yrcwgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,very good - refurbished,“product has been fully tested and is in great condition”
sell,169.99,dell,poweredge r730,,"dell poweredge r730 2x e5-2650v4 2.20ghz 16gb ddr4 h330 2x600gb sas 10k 2.5"" hdd",server,https://www.ebay.co.uk/itm/116098493885?epid=8059255841&hash=item1b08026dbd%3ag%3a5cmaaosw441l3rqq&itmprp=enc%3aaqajaaaa8eoq98w7h2cpr9ycrg183nou9k6u%2b38srpbtddvajt932yef49bvnuhayeoi6gncwxoqzzjtb8eamkwmvpttwtvlllshh8ykknpe3x%2bq3fxitfmmdztlhahro%2f5osg6r2pr6tv4lqdsd3kohbndgulgc2m%2f19542rerjxppoagfrrakvx5zft1vxf9ks0clwxky%2fq9h8uluaat5a5wy7eluw7vsf5eenpz%2bwxjodyqyqg24bknl%2fys%2bhugoe4t%2bbv7bqibnhabmefr8ua10ikknquzgdzwcxzlixtg1rtxq4olvx7v9rp2ltarl8gnjysw%3d%3d%7ctkp%3abk9sr56yrcwgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“best offer is only for 5 servers or more. i will not accept any offer for one . this listing is for ... 
sell,195.0,dell,r730,,"dell r730xd, xeon 1 x e5-2630 v3, 16gb ram, h730p mini, 2 x 750w, tested",rack server,https://www.ebay.co.uk/itm/166510522159?hash=item26c4ccef2f%3ag%3aiauaaoswannlgsuj&itmprp=enc%3aaqajaaaa8ln5vvmsrufin93yulcz1flu2ne%2fz%2bi9wrmj5wwgsmxndycl%2btarbsqquuno8umfamzh%2fsexja0gjdtflehitzhxvnutqoizere911xbzcjswqj%2beqmxqn%2bcywnw2mkmdbvkkl64cqw8kt78vook9z4nxdywqljjwhscdqohwwx%2f40oushnpvybf9msikm7r%2fpbcbbwle%2fxnhqhze%2bsp%2bkwz5enrv5hyl9rzjkc9kpo9hr3flv53i4ilg%2bwucakqwo0qa8gs7bwyfepbz6hnndcajs11ld12c1vdwykkbusdkks982gmxniat457v1iwga%3d%3d%7ctkp%3abk9sr56yrcwgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“this item has been fully tested by our professional technicians and is in full working condition. ... 
sell,225.0,dell,r730,,"dell r730xd, xeon 2 x e5-2630 v3, 32gb ram, h730p mini, 2 x 750w, tested",rack server,https://www.ebay.co.uk/itm/166509103747?hash=item26c4b74a83%3ag%3abvcaaoswrr5lgci7&itmprp=enc%3aaqajaaaa8jvdnhwyfinjzydjqd%2fqjhsdxfgd7izyrh9rf6uougm%2byswrkdjsvxvnxeolh1n7mwtfebq6fspilfonxmcj%2b1mbbgtzhybk%2bkbikuupvr1hebm5xybzley6k9hvcfojsv6w55bl5ewiy4ueuvpomi4fw3c7nytnmpltlp6ugnyd%2bnjxmx207sfjecnu5vwm8si3ozdblmpzqc0hui8a10gbqorxrbsdqn0hqsqrseiltn3v4yzahnc8lctfmisjurkrfzay9r57pup8mkjtbmiekgd%2fxiwl83iy6e3fpeym%2bij3zddkrrdixajhwnm9ya%3d%3d%7ctkp%3abk9sr56yrcwgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“this item has been fully tested by our professional technicians and is in full working condition. ... 
sell,350.0,dell,r730,,"dell r730xd, xeon 2 x e5-2697a v4, 32gb ram, h730p mini, 2 x 750w, tested",rack server,https://www.ebay.co.uk/itm/155959317813?hash=item244fe65535%3ag%3abvcaaoswrr5lgci7&itmprp=enc%3aaqajaaaa8msyu8jycbgcseaxcxpauzhqz%2fwvlean%2fskmq83k3i43wqbhmlat52zrllq9tuc%2foiyzjum2gcam6thzlmjnbguwiwumrxlm5bmym2ymlfjtpfxsybckutiiuuj6tqdooymnlyqjtsgg4h%2biwpdc3iy%2fv2%2fwlhteny4d6lnglj%2bimoq%2bfkrpleijz6rfxxo4cn0upier528zqjvkvkkhchyikpguo5dm2ee7lck2g5%2bagmmfvh0fb0ynbe4mha0e68trpguf78zz0d5l1njdry2hzk3kikbzn2re3lpy6hhginks5acannxkznsrlz3dzw%3d%3d%7ctkp%3abk9sr56yrcwgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“this item has been fully tested by our professional technicians and is in full working condition. ... 
sell,225.0,dell,r730,,"dell r730xd, xeon 2 x e5-2650 v3, 32gb ram, h730 mini, 2 x 750w, tested",rack server,https://www.ebay.co.uk/itm/155959295002?hash=item244fe5fc1a%3ag%3as4iaaoswr8dlgctl&itmprp=enc%3aaqajaaaa8eoaomsoz%2fzlyhndlxr8%2bgtaywfs%2b3vwge%2flwa0zbxqjkjmhczz08%2bsohpuu%2fahfgc5sv6ztulphxqh4chmmfq%2bif9%2flv8wda5xgyajp4y%2bt6xscxgahgpzb4ywf7sctbd4xvuk%2bxstwkdppyf0sfz%2b3%2b1e6snetiruluqynkeionxrg8esj4v3zzjao%2bgnvlkdnkrcdorxxwcx%2fsdkfcqdbha%2bw%2bs%2bklpbar7%2f6ga%2bpj1fastchm6jsidn8gvn8etbtinmw0d8jishmrfzptjqhap8lj0fonzkqtgxr%2btj9nngyiawrpcy3evvq%2fej28w%3d%3d%7ctkp%3abk9sr56yrcwgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“this item has been fully tested by our professional technicians and is in full working condition. ... 
sell,488.88,dell,poweredge r730,,"dell poweredge r730xd 2x xeon e5-2640 v4 384gb ddr4, no hdd 2.5"" sas style #1h",server,https://www.ebay.co.uk/itm/276445848784?hash=item405d74e4d0%3ag%3a9hqaaoswnjbmmp4b&itmprp=enc%3aaqajaaaa8m7lm%2bvnzi6glinf%2bro4rfzifylvckqiq%2baa4iog6qpptwchhv3xwzwp%2bvz1we6urb9bkiixd4npxtii34mmuauiozuqiw5zi0cjlvldjq0y8gtm7ft2yid0balwwfz%2b7oyg4vbcvczxpuvp9kqlec7qbni4txzvv8ve9gycmmacm1brtidp8zilxj5zlniy5zansn22ubu9kvtghswysfvejfa%2bqeolhqifgt9gpqdrpqdpjnkw%2f8oeif5okn0q3k1abj1tilybgxkp7%2b3kwgiwzmsjyoa8oadtwtdjdri5pjegtpgzb%2byg9kuw2d4yyg%3d%3d%7ctkp%3abk9sr56yrcwgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“used expect marks and signs of wear/use”
scrap,299.99,dell,poweredge r730,,dell poweredge r730xd 2x xeon e5-2630 v4 128gb hba 330 mini + network adapters,server,https://www.ebay.co.uk/itm/116229351042?hash=item1b0fcf2682%3ag%3a7xgaaoswirnmc9yz&itmprp=enc%3aaqajaaaa8nsllxmhxzybtwfrkftuzy6nve1beqhxucslupuerjwbva0cmhgwudtphawzthhvvijbphkib3s7jo4tw03kdytd2xklhjkyrk03aa77bp2trf2l37ij6vv%2fhni9ujrejv%2bi0%2bb3ipwyujgnx%2bmxu112flmn8sarzz6sjdarpg08jgrpi%2bwtnkmtegjl9ijasiydrb%2bzs0zzdu2xjxtbv7hsjawsgcvcrtr5liz5kyrkw4dsljjpdjhxh5hdqvhsv5pipribhzmhyk%2fbbyy7sxej9enagrthohdl%2fwkv8yswdzqz%2beuifdlh86ua3yo1jq%3d%3d%7ctkp%3abk9sr6cyrcwgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“condition:- some marks, scratches, sticker marks, signs of use, dust.specification:- see title and ... "
scrap,149.99,dell,poweredge r730,,custom dell poweredge r730 8lff as agreed,server,https://www.ebay.co.uk/itm/285925557115?hash=item42927dc37b%3ag%3ax8qaaoswobvlawcl&itmprp=enc%3aaqajaaaa0obqooyt%2bpozsosx9sknzya%2bklbxlztihplixb2epijbj2kxg%2bykv56rbgawx6coe4ij8jyxbkdxzmvaqvupzi0qhilyykfkje9xrqvuzsspkhv7hllbchnlchvxoij4g8vb%2btr1kertaw1uq92vstyj%2b1vfnshdp0yo4ibvdhjnupj4%2fb3lrmccceemrnpwhntbygkc3nsckdxof4bta8gseiav9mvukec583kpvr0kynxx3od1s8l9fox%2bru0ewabd0jaeao6ohsdvaba2t1i%3d%7ctkp%3abk9sr6cyrcwgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“pulled from working environment, tested by our in house engineers. 60 day warranty.”"
sell,399.99,dell,r730,,"dell r730xd 26x 1tb sas hdd,64gb,2x e5-2667v4, h730,2x750w,1x fm487, riser 1,2,3",server,https://www.ebay.co.uk/itm/285852805652?hash=item428e27aa14%3ag%3ag5waaoswmtxl5yuk&itmprp=enc%3aaqajaaaa0isphsiq1efyvtvardkqaasm6%2bvqqpwlh3i22qtqeu5oo4ixjwfefbucnvgmeahuf4m93bbndtc2nfd1sfonydv1hhk7duqf82i%2f1ky2raizwvmzr0bqqbkjvvw6qd4b9%2bqrugtq9vldpqzgvsqy82erfg7uqtw9s52zexxvrra2umgb4kagaumuswwnuauiki2wnlhw2cx1epg8fhw4243yk%2ffjtojscybwms%2fwod9ifk9l1rrnhpcdqkeezffc98mzwjnhhopmqgvcw3ggnpu%3d%7ctkp%3abk9sr6cyrcwgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“pulled from working environment, tested by our in house engineers. 60 day warranty.”"
scrap,414.0,dell,poweredge r730,,"dell poweredge r730xd - 2 x e5-2690 v3, 32gb ram, 2 x 120gb ssds | 3 year war...",server,https://www.ebay.co.uk/itm/387085314398?epid=7026969565&hash=item5a2015295e%3ag%3aokkaaoswjb5mbb3f&itmprp=enc%3aaqajaaaa0mvysn7qlj4m22v3nvtzwd%2bna%2fo5rysofbg1ybwrwkyklypnkrxgfyjic8u6w%2fjnkd52kmmnn%2bw2ik4v4yrevugk26bh5sozbv43novvedapkrqtdrzqbhlho2mta87zi3kiobdxubrwo%2f5rfbbn4cxr6bhds5vvgcavizqkzj4zq3bbl6zcwfkxgunf7ufygdqta%2frpesia3uh03lmao37arwpew1vknlczsp1ze2hljujdedka%2fbpdmpekzmqzdf2f7lqct91otoqsulz7gie%3d%7ctkp%3abk9sr6cyrcwgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,excellent - refurbished,"“free uk delivery - see item description for warranty, international shipping & tax information”"
sell,15805.35,dell,r740,,dell poweredge r740xd server 2x 4112 256gb h740p  24x 3.84tb 12g sas ssd rack,server,https://www.ebay.co.uk/itm/285529619503?epid=7026969565&hash=item427ae43c2f%3ag%3afyuaaosw34jlkqqj&itmprp=enc%3aaqajaaaa8jqaypuhq2a41lkbu%2fn0svommgi2gaoejuh%2bskuwplne23wsplbriwqd4rvcxwsnqcuxroun6haz5ybnd%2fqbzlpkaekmr%2b56ke7wnkpdsd576vhbjv30tm5tlbzkh5%2ftqgqofejt7ftmcslxuoizkmin2%2fnkynomjgjs0kbnko9e2%2f91mnr8nz6okqzpep87zhvt3bwo1vr0fazcdql0rondmtcmcwqterhdu%2f45eyn%2flm96tuid5lnkf1l5qwuw%2fw5qnjskikmzxxfhp0n5srgb%2bulaiivmffgim%2fkkk5cmurulskrkyxqr7mqcbf95oq%3d%3d%7ctkp%3abk9sr6cyrcwgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,excellent - refurbished,“refurbished in house and tested using dell diagnostic tools testing software.”
sell,500.0,dell,r730,,dell r730xd 2x2630v4 64gb h730 2x200gb ssd 12x4tb hdd 2x750w idrac enterprise,server,https://www.ebay.co.uk/itm/235615094613?hash=item36dbc10755%3ag%3a%7eomaaosw4rtmcsrh&itmprp=enc%3aaqajaaaa8dmxg%2fyxbfl1gbrmc8c8kfcek54jud3z2cczgaimk%2btw5d7im1rh8fsjx9is%2fpysn3tvqoohwfdmt3tgmnlj1sbvej7%2b%2bgwkbij22cpi%2frkknjybdxtzkikv60kl6xx3j2zmmnoomns9nw%2bpjdjoaptyj%2fuzu%2bezaudjxlyi5jxpiz0ehqexmqrf3%2futb%2fd8vkt%2bmxzbe2%2ffby%2fcqcmwi2sevyakkadcquafclhnudglzpep%2b6s8kgojeeyyb%2fn1reguuu9d0yhyf2zgcgf%2fmnqrn0aqn%2fqds8zuam5k2dghihmdqo0sgicjei15v%2fzwya%3d%3d%7ctkp%3abk9sr6kyrcwgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,very good - refurbished: the item shows minimal wear. it is fully functional and has been ... ,
sell,200.0,dell,r730,,"dell r730xd, xeon 2 x e5-2660 v3, 32gb ram, h330 mini, 2 x 750w, tested",rack server,https://www.ebay.co.uk/itm/166509107407?hash=item26c4b758cf%3ag%3abvcaaoswrr5lgci7&itmprp=enc%3aaqajaaaa0imfu0cat%2by0y%2fh3mgrtub0soovz0ov7oineyx9wloo5cgaj%2fovhwkc%2b6wgxurlyeouskey27g7xu2ipyjreb575rhmixk6ge49fgjmwhgygwwowyovbn9%2ba15uabv9cwdchv0vysjb9hlak1ol4morn5datylcqllwziouswsojvrfyvwom72kbjythlputmmsqstx21nmefgy5akhg9o6fylwmwyw12xpr2uedfvazenmeumbma%2f%2bxos8x%2fagvnv110ud5aiuoiyjculm4ami%3d%7ctkp%3abk9sr6kyrcwgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“this item has been fully tested by our professional technicians and is in full working condition. ... 
scrap,595.0,dell,poweredge r730,,dell poweredge r730xd server dual 14-core **28 cores /56t 800gb ssd+8x900gb sas,server,https://www.ebay.co.uk/itm/276494858583?epid=13028926798&hash=item406060b957%3ag%3atxyaaoswma5hspgq&itmprp=enc%3aaqajaaaa0fjtx93ct1f3b53autqz%2fsamavtrltay5kqehwbrellspepgjudej8sw0ezd9c77grrw0ziskfbpiajrcbzzbo%2f0ghsrrrk1w7bhg8laz%2bp%2fc5cfvfaj%2b%2f791fpvo2gf%2becskocprp9qrxvgv7lagi50ms56pe3kvdzs1u5crkr6%2bt4bpyjwj%2fvfwfaltk5s3tivmpwtrqko4uhxkep2gwtejvqxsb9%2brtu7l4q0t%2fborhp%2f1lbwlo94ol0hwpqt8%2bdzeyufybfrhrweuwaqdno%3d%7ctkp%3abk9sr6kyrcwgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“dell poweredge r730xd server 24x sff tested with  xp-cng, xen, vmware esxi 8 / proxmox ve / windows ... "
scrap,299.0,dell,poweredge r730,,dell poweredge r730xd server 2x e5-2620v4 cpu 256gb ram 4x 600gb 1x 3tb 2x 4tb,server,https://www.ebay.co.uk/itm/276494897712?hash=item4060615230%3ag%3a6l4aaoswlynmxyxd&itmprp=enc%3aaqajaaaa0pq4tnel9kua86jeatxhn5xrowb3xk5cke7hku3afzv1dbulhhkxwjy4kd3gkjhupdyqtwk4sdqih6qqjq4dcant2nputfo%2fdqfhyeujeke90lrkqgdlhs0pqhc0qejxc%2bj9vst%2bwjrz4x9sbsbm8rvekijkrxmkllyf%2bbh72dqsacifxe%2fcowwodxbv95qljz7ehqmkbonuykc3akg%2fh8s2qxyt5fq%2fyokgdc%2buvupx09wzoee9q%2fynpamsai%2buyuxkyibhgbyz0fzdhwko9q0%3d%7ctkp%3abk9sr6kyrcwgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,"used: an item that has been previously used. the item may have some signs of cosmetic wear, but is ... ",
sell,499.99,dell,poweredge r730,,"dell poweredge r730xd , 2x xeon e5-2670v3, 128gb ddr4, 24x 1.2tb sas",server,https://www.ebay.co.uk/itm/276313820576?hash=item4055964da0%3ag%3abmuaaoswcp1k-cyz&itmprp=enc%3aaqajaaaa8h%2byz1ev8e%2fuw9tkwefiqyaas57plau9zhu2nfwoo4syhsejju44unyb174hxnvz1k%2ffkbujoims4w1ss%2faihb8eno7hvd92brfhf%2bfxr0rdws2dpmmqer%2fqpjutnd6gn8t1muko8xk7fudfsplddy0hmtd2pqq5ejqfq0ae0nyzkjlgbxjeictpn2daoc5st7fmydc%2bhgqfv4zme0fven%2b7l6x8buotev4ksfwxefdbe7oi3byvpbdcjq3dxkggwlpkniyvv39cjwa%2bc%2ftkqlwdmhhfgjql69svzp%2f5h2onlcadgaprvxy4gjwndbbmhw%3d%3d%7ctkp%3abk9sr6kyrcwgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,"“pulled from working environment, tested by our in house engineers. 60 day warranty.”"
scrap,4200.0,dell,poweredge r730,,dell poweredge r730xd (intel 6-core  e5-2620v3 2.4ghz 32gb) - silver,,https://www.ebay.co.uk/itm/276416924118?epid=1250480638&hash=item405bbb89d6%3ag%3am9gaaoswdivlxeea&itmprp=enc%3aaqajaaaa8bp4%2f7tpnk5m3uwmxfbulxgasnxmpcxchdimxbzy%2fsusao7kudvbi0yfghdivj%2bly6kztzfbptvz8epeqdedqynkcb3%2feqt78ersfs6%2bo4lp%2fyfe5qvblvwih1pdp44b9m2dhngmrsvitvxfhjuqe09remt91mhntfkfrj1vamvonyrpzlcxdmauuqq%2fgbwmtlix4t%2bymog8tyzzv9aad8qedsjp5%2bbum8qcbut5elb6yrocckxvv%2byzh5ty9eohogjhyknp%2bmadovfflevduuub8fuokciv%2bcequc0fq1duruwr5ylfcmwfanbgf2oweq%3d%3d%7ctkp%3abk9sr6kyrcwgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,,
scrap,329.99,dell,poweredge r730,,dell poweredge r730xd 2u rack server 2x intel xeon e5 2620 v4 256gb ram 2.4tb hd,server,https://www.ebay.co.uk/itm/256525999860?hash=item3bba241ef4%3ag%3afrmaaoswn1dmvaoy&itmprp=enc%3aaqajaaaa0pcbg%2b3vboagjuvvcvtx6pmlao48taynk6qcoyeysoucx13jn08yz%2bmouhkwkw5czmarndodto%2ftd2wcnvklpyvbszjmyvtkjke%2ffr%2byxnbhojbkvy0ie1nmyiywboy9otdqsqlxpcgrfhdmcxac1t5%2bpekylwl16fsyefbq3ingzdoe29ty0bz7ktkipwid%2bpmsqbobczmo%2f06yjvcxtb1k6mxan2xteho82%2fftbxsp5vb4d0fy9gevxjmo%2fanrj51i2lcaqpyubtpc4gnmo7q%3d%7ctkp%3abk9sr6kyrcwgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,good - refurbished,“general cosmetic scratches to the casing”
sell,174.0,dell,poweredge r730,,dell poweredge r730 2x e5-2650v3 2.30ghz 16gb ddr4 perc h730/1gb 12g 750w 600gb,server,https://www.ebay.co.uk/itm/116099056958?epid=8059255841&hash=item1b080b053e%3ag%3a5cmaaosw441l3rqq&itmprp=enc%3aaqajaaaa8p5b9fph87xjnuw2vvsom7uugq12ov4zwn67zaiikin7etaqi3rux%2fpwkxqd%2b3hakidv3a%2bb9u8qmltihuhy0ryahpzno1hqe5b7gegwm%2bpxdefw%2fpahuokk1xsgyjx041gcocvojdn9z8jm5tvupwai2tnhouogk2qo4zkbvnpvxk8qa7lhvf17n%2bnockapqvtnnhveplwkkvusd75fnx8u9byjg2vm%2fhyl44866i4vug1ebavh3jrhyu8awm0ebr3nzgzqvfb7xk--uzt8rmczydngn8kvurmto5pswhbpediaadzin%2b7mu8r%2bdxvlda%3d%3d%7ctkp%3abk9sr6kyrcwgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“best offer is only for 5 servers or more. i will not accept any offer for one . this listing is for ... 
scrap,1179.0,dell,poweredge r730,,dell poweredge r730xd server 800gb ssd +***48tb*** sas storage 128gb ram esxi 8,server,https://www.ebay.co.uk/itm/275938930022?hash=item403f3ded66%3ag%3agyaaaoswz%7e5zzrve&itmprp=enc%3aaqajaaaa0lxx6%2fpp0aiahzttafsqkto1ldx6pqx6h403bi9f39vldkwrg179i5x6rowjw2bq5y9ddty4zfcis4leffvhmnt4g58kwf9fopt61kmym3%2bymwj4tbyicm1qba51d%2bf4pjfpcts4njanzokftbv7ehkcndhrr5zuckeqcj2%2ffdsyysuj6sokekvkm%2bfj3d19klqpdgbua%2fuv3shz22tck39bipqul9yih%2fzyfw9dxetobe7fhk%2b81qqtyzrpciz9amnmfoqrug2ggfrrl3gcqse%3d%7ctkp%3abk9sr6kyrcwgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“dell poweredge r730xd storage server 2 x 400gb ssd + 48tb sas storage tested with  vmware esxi 7 / ... 
scrap,500.0,dell,poweredge r730,,dell poweredge r730xd 2xe5-2603v4 1.7ghz 128gb ram 12x8tb 7.2k sas 2x200gb ssd,2u server,https://www.ebay.co.uk/itm/166734842977?hash=item26d22bcc61%3ag%3aotsaaoswfbhmlpi%7e&itmprp=enc%3aaqajaaaa0oji56f%2b4lvgava2ia%2b0dhkilx%2frzfre2%2brihmohpfhk9jpcb6wkci9eyhcvgmbrarlgam3vq35vri3welwk3rmi%2bqml%2fjk8lbyxvv6ikbeognuj3ksc9z%2fk6okriwoiapepewkul0%2bsjubekrqnhqmadvatz7dmcd2jxgxqgkptqi4moyld4r4hjtgoafi13rqkctgfvh4ezlcuqoxfemninnfseygru7cz1nh5hgsaxxtmcj2xzmwgyk6lnl5zl0khjpzenyghh5xl8rgcyd8%3d%7ctkp%3abk9sr6kyrcwgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,"used: an item that has been previously used. the item may have some signs of cosmetic wear, but is ... ",
scrap,239.99,dell,poweredge r730,,dell poweredge r730xd 2u rack server intel xeon e5 2630 v3 64gb ram 4tb hdd,server,https://www.ebay.co.uk/itm/256492466850?hash=item3bb82472a2%3ag%3axd4aaoswn-bmbagf&itmprp=enc%3aaqajaaaa0khz7e%2bhsyirhlaoingb6kzfvuvi0%2fcfnw4ysxfkqdhygw5%2bx61x%2byybr3gwxalghv9dqt7kob%2bzktwpwgcw%2b8iq1nqvahpi7c4v%2bhixo4ftwfatqfsbh3gc5qm6t%2fjbmsric0hh9v5psevh44l6ypdim2ueytngbs1v6lywunkwbm%2bvv3n3xhvaxa5fdcy0apvgkgcsecm1%2bjbdirmb8der9x9iykq9vhchg9w3efa0p9hupq2d%2fddnkoffwbbp2hjcpjgkt%2b%2bucu3chikjol4%3d%7ctkp%3abk9sr6kyrcwgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“general cosmetic scratches to the casing”
sell,449.99,dell,poweredge r730,,dell poweredge r730xd 2x e5-2670v3 2.30ghz 32gb ddr4 h330 2x240gb ssd enterprise,server,https://www.ebay.co.uk/itm/116075586012?hash=item1b06a4e1dc%3ag%3ak04aaosw0sjl1dvd&itmprp=enc%3aaqajaaaa0imfpxw2jx1xgy7dio4d7m64g1galppua6e7mh%2bv%2buugcwgnwsievl3dlhwyvbgna5jq4mwns%2bcjvaq%2bn9vg7scwprm562yviusslvyuz0jkfcpkca8o5ztksnjnse9royf2bzpqu0cybmgylcmqme5mu6f%2buxdu7qqzqltuefmlwi1wz0et2me9s3rqgi7%2bt67trw8x7r84ahcgdlhn4sr6evloykc8pcxmg61qsm6ezsneogq7fouefzgjlf6mnvgdobwanacssoeq3vdppis%3d%7ctkp%3abk9sr6kyrcwgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“best offer is only for 2 servers or more. i will not accept any offer for one . this listing is for ... 
scrap,700.0,dell,poweredge r730,,dell poweredge r730xd 2 x e5-2697v3 (56 cores) 512gb ram 20tb,poweredge r730xd,https://www.ebay.co.uk/itm/326110110423?hash=item4bedad62d7%3ag%3a8-oaaosw519mmi--&itmprp=enc%3aaqajaaaa0btyh%2fphbzv0hcp--ojnyuvfnzmydtjsfgecgsrurc%2fwdttjnoz1orpg%2bl1ln4mh6ogaydoxra3p8iyet5h5jl%2bg%2bacww9c2iixeo0ehvwmozqpx%2fiwk8gsy4uhlki8phus7y6ls77vet7wkpgtbziqlfogafq7gsljmr6rikm0deqqpplvoz8rmks22la6zo95vnfegv4zdbplsl20cb62gwi4qilf0nzxids44i15m%2b86aawme7mqulimm%2fvk%2b9vbuw%2bgivsihvikb%2ffzksrg%3d%7ctkp%3abk9sr6kyrcwgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“used - pulled from data center”
sell,278.99,dell,r730,,dell poweredge  r730xd  2u server intel xeon e5 2637 v3 3.50ghz 16gb 2tb hdd,server,https://www.ebay.co.uk/itm/256497249205?hash=item3bb86d6bb5%3ag%3a6-yaaoswjcdmmhcg&itmprp=enc%3aaqajaaaa0okmyqc6niquz6%2fmkynxuytvayelswhpqkje1tvuxt2wqrsn7ng6t6rvdm0ju8eb3sy7cuwlqmr7ubu%2fthvdhuj6xf9n6m6bwq8w4ulefwwujhji0xiou%2fnknnabpdinbudoas5mukbf1su1izxgzdchwjbns%2b47nofh9p9zbv%2bdmcjvcm7kvef30vgr%2bt%2btlzwwffjspmfpmtnsdqeqysakggrzq2znbmbzmovsxmw2fajnxdq9crxexffec9mbr5r1j9t5kfrwnd9gibv48c8%3d%7ctkp%3abk9sr6kyrcwgza&lh_bin=1&lh_itemcondition=1500%7c2010%7c2020%7c2030%7c3000%7c1000,used,“general cosmetic scratches to the casing”
